Indicator Code: CG0590
"Indicator Name: Noncommunicable diseases"
Export date: 1/7/2023 3:12:17 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C00-C97, D00-D48, D55-D64 (minus D 64.9) D65-D89, E03-E07, E10-E34, E65-E88, F01-F99, G06-G98 (minus G14), H00-H61, H68-H93, I00-I99, J30-J98, K00-K92, L00-L98, M00-M99, N00-N64, N75-N98,  Q00-Q99,  R95, U07.0, X41, X42, X44, X45"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age60_64,[60-64],25.00000000,92.59259259,,937.03148426,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age65_69,[65-69],36.00000000,97.29729730,,1783.06092120,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,All,Age70_74,[70-74],38.00000000,95.00000000,,2526.59574470,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1994,All,Age55_59,[55-59],13.00000000,100.00000000,,668.03699897,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1995,All,Age65_69,[65-69],38.00000000,82.60869565,,2342.78668310,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1998,All,Age60_64,[60-64],21.00000000,91.30434783,,1179.11285790,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,All,Age65_69,[65-69],43.00000000,97.72727273,,2779.57336780,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2000,All,Age70_74,[70-74],42.00000000,97.67441860,,3169.81132080,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,All,Age55_59,[55-59],16.00000000,88.88888889,,624.02496100,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,All,Age65_69,[65-69],22.00000000,78.57142857,,1363.07311030,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age60_64,[60-64],31.00000000,96.87500000,,1479.00763360,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age70_74,[70-74],23.00000000,79.31034483,,1697.41697420,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2005,All,Age55_59,[55-59],23.00000000,82.14285714,,785.51912568,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,All,Age60_64,[60-64],14.00000000,87.50000000,,581.39534884,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,All,Age70_74,[70-74],40.00000000,90.90909091,,2737.85078710,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age65_69,[65-69],28.00000000,93.33333333,,1445.53433140,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age60_64,[60-64],30.00000000,90.90909091,,1062.69925610,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age55_59,[55-59],27.00000000,77.14285714,,644.39140811,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age65_69,[65-69],30.00000000,93.75000000,,1224.98979180,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age70_74,[70-74],49.00000000,96.07843137,,2755.90551180,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2015,All,Age55_59,[55-59],29.00000000,80.55555556,,593.04703476,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2015,All,Age70_74,[70-74],36.00000000,76.59574468,,1843.31797240,
CSA,Central and South America,ARG,Argentina,1967,All,Age60_64,[60-64],14500.00000000,83.64097831,,1699.88276670,
CSA,Central and South America,ARG,Argentina,1967,All,Age65_69,[65-69],16590.00000000,84.69903507,,2592.18750000,
CSA,Central and South America,ARG,Argentina,1967,All,Age70_74,[70-74],17119.00000000,86.09867726,,3935.40229890,
CSA,Central and South America,ARG,Argentina,1968,All,Age55_59,[55-59],12535.00000000,81.17471830,,1207.61079000,
CSA,Central and South America,ARG,Argentina,1968,All,Age60_64,[60-64],15968.00000000,83.71605327,,1829.09507450,
CSA,Central and South America,ARG,Argentina,1969,All,Age55_59,[55-59],13294.00000000,82.54066807,,1264.89058040,
CSA,Central and South America,ARG,Argentina,1969,All,Age60_64,[60-64],17089.00000000,84.95650012,,1917.95735130,
CSA,Central and South America,ARG,Argentina,1969,All,Age65_69,[65-69],20033.00000000,85.83854658,,2920.26239070,
CSA,Central and South America,ARG,Argentina,1969,All,Age70_74,[70-74],20128.00000000,88.05669787,,4291.68443500,
CSA,Central and South America,ARG,Argentina,1977,All,Age55_59,[55-59],12798.00000000,85.30862552,,1039.64256700,
CSA,Central and South America,ARG,Argentina,1981,All,Age55_59,[55-59],14513.00000000,87.76077886,,1127.66122770,
CSA,Central and South America,ARG,Argentina,1981,All,Age60_64,[60-64],17283.00000000,89.06008451,,1616.44219980,
CSA,Central and South America,ARG,Argentina,1981,All,Age65_69,[65-69],21979.00000000,90.19615890,,2472.88478850,
CSA,Central and South America,ARG,Argentina,1981,All,Age70_74,[70-74],25783.00000000,91.06417547,,3834.47352770,
CSA,Central and South America,ARG,Argentina,1984,All,Age55_59,[55-59],14750.00000000,87.71929825,,1074.68123860,
CSA,Central and South America,ARG,Argentina,1984,All,Age60_64,[60-64],18734.00000000,89.99375510,,1590.86277170,
CSA,Central and South America,ARG,Argentina,1984,All,Age65_69,[65-69],21822.00000000,90.58154498,,2313.61323160,
CSA,Central and South America,ARG,Argentina,1984,All,Age70_74,[70-74],27830.00000000,90.65146580,,3753.70919880,
CSA,Central and South America,ARG,Argentina,1988,All,Age65_69,[65-69],22151.00000000,89.20344716,,2161.07317070,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1998,All,Age65_69,[65-69],36.00000000,92.30769231,,2295.91836730,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,All,Age60_64,[60-64],27.00000000,93.10344828,,1508.37988830,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,All,Age70_74,[70-74],60.00000000,90.90909091,,4494.38202250,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,All,Age55_59,[55-59],19.00000000,90.47619048,,782.21490325,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,All,Age60_64,[60-64],21.00000000,87.50000000,,1053.68790770,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,All,Age65_69,[65-69],39.00000000,90.69767442,,2320.04759070,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2005,All,Age60_64,[60-64],20.00000000,95.23809524,,865.80086580,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,All,Age55_59,[55-59],20.00000000,86.95652174,,643.91500322,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,All,Age65_69,[65-69],26.00000000,89.65517241,,1376.38962410,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,All,Age70_74,[70-74],50.00000000,86.20689655,,3364.73755050,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age55_59,[55-59],23.00000000,92.00000000,,642.45810056,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age60_64,[60-64],33.00000000,86.84210526,,1031.57236640,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,All,Age70_74,[70-74],42.00000000,91.30434783,,2480.80330770,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,All,Age65_69,[65-69],29.00000000,82.85714286,,1131.48653920,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,All,Age55_59,[55-59],40.00000000,93.02325581,,857.08163703,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2015,All,Age60_64,[60-64],36.00000000,81.81818182,,987.11269537,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2016,All,Age65_69,[65-69],46.00000000,95.83333333,,1576.42220700,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2017,All,Age70_74,[70-74],55.00000000,91.66666667,,2551.02040820,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age65_69,[65-69],32.00000000,91.42857143,,1502.34741780,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,All,Age70_74,[70-74],25.00000000,96.15384615,,1643.65548980,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2016,All,Age55_59,[55-59],40.00000000,93.02325581,,780.33554428,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2017,All,Age55_59,[55-59],38.00000000,88.37209302,,707.63500931,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2017,All,Age60_64,[60-64],43.00000000,89.58333333,,1073.92607390,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2017,All,Age65_69,[65-69],47.00000000,83.92857143,,1558.35543770,
CSA,Central and South America,ARG,Argentina,1970,All,Age55_59,[55-59],12749.00000000,83.40311396,,1176.10701110,
CSA,Central and South America,ARG,Argentina,1970,All,Age60_64,[60-64],16407.00000000,85.21788812,,1812.92817680,
CSA,Central and South America,ARG,Argentina,1970,All,Age65_69,[65-69],19627.00000000,87.09176429,,2873.64568080,
CSA,Central and South America,ARG,Argentina,1979,All,Age55_59,[55-59],13405.00000000,87.59147935,,1055.51181100,
CSA,Central and South America,ARG,Argentina,1979,All,Age60_64,[60-64],16560.00000000,89.53771290,,1516.48351650,
CSA,Central and South America,ARG,Argentina,1979,All,Age65_69,[65-69],21803.00000000,90.96712283,,2480.43230940,
CSA,Central and South America,ARG,Argentina,1980,All,Age55_59,[55-59],13780.00000000,86.14115147,,1079.93730410,
CSA,Central and South America,ARG,Argentina,1980,All,Age60_64,[60-64],16429.00000000,87.59797387,,1638.80299250,
CSA,Central and South America,ARG,Argentina,1980,All,Age65_69,[65-69],21509.00000000,89.11953594,,2457.89052680,
CSA,Central and South America,ARG,Argentina,1980,All,Age70_74,[70-74],25149.00000000,89.68972896,,3944.32245920,
CSA,Central and South America,ARG,Argentina,1985,All,Age70_74,[70-74],26321.00000000,90.99426122,,3495.48472780,
CSA,Central and South America,ARG,Argentina,1986,All,Age55_59,[55-59],14251.00000000,88.41119176,,1016.54896930,
CSA,Central and South America,ARG,Argentina,1986,All,Age60_64,[60-64],18022.00000000,89.78229462,,1498.33721320,
CSA,Central and South America,ARG,Argentina,1987,All,Age55_59,[55-59],14169.00000000,87.17238834,,997.67638361,
CSA,Central and South America,ARG,Argentina,1987,All,Age60_64,[60-64],18384.00000000,88.79872482,,1508.74025440,
CSA,Central and South America,ARG,Argentina,1987,All,Age65_69,[65-69],21516.00000000,89.52690051,,2204.50819670,
CSA,Central and South America,ARG,Argentina,1990,All,Age60_64,[60-64],18756.00000000,88.14738227,,1442.76923080,
CSA,Central and South America,ARG,Argentina,1990,All,Age65_69,[65-69],23139.00000000,89.37427578,,2152.46511630,
CSA,Central and South America,ARG,Argentina,1990,All,Age70_74,[70-74],25888.00000000,88.93774907,,3172.54901960,
CSA,Central and South America,ARG,Argentina,1991,All,Age60_64,[60-64],18777.00000000,88.31663609,,1437.74885150,
CSA,Central and South America,ARG,Argentina,1991,All,Age65_69,[65-69],22853.00000000,89.24164324,,2085.12773720,
CSA,Central and South America,ARG,Argentina,1991,All,Age70_74,[70-74],25417.00000000,88.86130825,,3065.98311220,
CSA,Central and South America,ARG,Argentina,1992,All,Age55_59,[55-59],13178.00000000,86.41311475,,935.27324344,
CSA,Central and South America,ARG,Argentina,1994,All,Age70_74,[70-74],26770.00000000,88.75111892,,2982.39750450,
CSA,Central and South America,ARG,Argentina,1995,All,Age55_59,[55-59],12493.00000000,85.74468085,,872.72092211,
CSA,Central and South America,ARG,Argentina,1995,All,Age60_64,[60-64],17654.00000000,86.82864450,,1343.94031670,
CSA,Central and South America,ARG,Argentina,1995,All,Age65_69,[65-69],23442.00000000,87.65330541,,1997.27357930,
CSA,Central and South America,ARG,Argentina,1998,All,Age65_69,[65-69],23167.00000000,84.33256889,,1995.03974230,
CSA,Central and South America,ARG,Argentina,1998,All,Age70_74,[70-74],28079.00000000,84.26059297,,2924.74654940,
CSA,Central and South America,ARG,Argentina,1999,All,Age60_64,[60-64],16890.00000000,82.90791282,,1302.56533650,
CSA,Central and South America,ARG,Argentina,1999,All,Age65_69,[65-69],23250.00000000,83.85025967,,1998.19861320,
CSA,Central and South America,ARG,Argentina,1999,All,Age70_74,[70-74],29036.00000000,83.71342079,,2970.55026180,
CSA,Central and South America,ARG,Argentina,2000,All,Age70_74,[70-74],27719.00000000,83.45577166,,2794.19769760,
CSA,Central and South America,ARG,Argentina,2001,All,Age55_59,[55-59],12402.00000000,80.76321959,,788.97747196,
CSA,Central and South America,ARG,Argentina,1988,All,Age70_74,[70-74],26289.00000000,89.38492401,,3336.16751270,
CSA,Central and South America,ARG,Argentina,1989,All,Age55_59,[55-59],13532.00000000,86.30652465,,957.67869781,
CSA,Central and South America,ARG,Argentina,1993,All,Age55_59,[55-59],12763.00000000,86.24231367,,903.12765355,
CSA,Central and South America,ARG,Argentina,1993,All,Age60_64,[60-64],18894.00000000,87.91178113,,1440.09146340,
CSA,Central and South America,ARG,Argentina,1993,All,Age65_69,[65-69],23590.00000000,88.83783987,,2067.48466260,
CSA,Central and South America,ARG,Argentina,1993,All,Age70_74,[70-74],27185.00000000,88.55337307,,3111.83608060,
CSA,Central and South America,ARG,Argentina,1996,All,Age65_69,[65-69],23616.00000000,87.41162971,,1995.43726240,
CSA,Central and South America,ARG,Argentina,1996,All,Age70_74,[70-74],27761.00000000,87.25758290,,2941.09545500,
CSA,Central and South America,ARG,Argentina,1997,All,Age55_59,[55-59],12164.00000000,81.73632576,,846.63891866,
CSA,Central and South America,ARG,Argentina,1997,All,Age60_64,[60-64],16526.00000000,83.63360324,,1285.04800070,
CSA,Central and South America,ARG,Argentina,1997,All,Age65_69,[65-69],22861.00000000,84.34237226,,1972.17678760,
CSA,Central and South America,ARG,Argentina,1997,All,Age70_74,[70-74],27580.00000000,84.64796513,,2931.82185410,
CSA,Central and South America,ARG,Argentina,2003,All,Age55_59,[55-59],13114.00000000,80.34554589,,790.42949844,
CSA,Central and South America,ARG,Argentina,2003,All,Age60_64,[60-64],16528.00000000,81.02357959,,1204.06532320,
CSA,Central and South America,ARG,Argentina,2003,All,Age65_69,[65-69],21446.00000000,82.11509745,,1832.33056110,
CSA,Central and South America,ARG,Argentina,2003,All,Age70_74,[70-74],28572.00000000,81.36462012,,2844.66356770,
CSA,Central and South America,ARG,Argentina,2004,All,Age60_64,[60-64],16352.00000000,81.03875508,,1164.66158080,
CSA,Central and South America,ARG,Argentina,2004,All,Age65_69,[65-69],20715.00000000,82.35598139,,1757.36413200,
CSA,Central and South America,ARG,Argentina,2004,All,Age70_74,[70-74],27336.00000000,81.28940169,,2712.41603080,
CSA,Central and South America,ARG,Argentina,2006,All,Age60_64,[60-64],16772.00000000,80.96939268,,1136.61699900,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2015,All,Age65_69,[65-69],37.00000000,94.87179487,,1313.92045450,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2016,All,Age60_64,[60-64],35.00000000,89.74358974,,917.67173571,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2016,All,Age70_74,[70-74],54.00000000,91.52542373,,2636.71875000,
CSA,Central and South America,ARG,Argentina,1966,All,Age55_59,[55-59],9995.00000000,82.70583368,,986.67324778,
CSA,Central and South America,ARG,Argentina,1966,All,Age65_69,[65-69],14333.00000000,86.06857623,,2323.01458670,
CSA,Central and South America,ARG,Argentina,1968,All,Age70_74,[70-74],18406.00000000,85.81285841,,4063.13465780,
CSA,Central and South America,ARG,Argentina,1970,All,Age70_74,[70-74],20133.00000000,87.42455165,,4444.37086090,
CSA,Central and South America,ARG,Argentina,1977,All,Age60_64,[60-64],17296.00000000,87.66345666,,1634.78260870,
CSA,Central and South America,ARG,Argentina,1977,All,Age70_74,[70-74],23293.00000000,89.55057476,,3781.33116880,
CSA,Central and South America,ARG,Argentina,1978,All,Age60_64,[60-64],16764.00000000,87.95844483,,1560.89385470,
CSA,Central and South America,ARG,Argentina,1978,All,Age70_74,[70-74],23650.00000000,89.85903720,,3771.92982460,
CSA,Central and South America,ARG,Argentina,1982,All,Age55_59,[55-59],13673.00000000,88.02549411,,976.64285714,
CSA,Central and South America,ARG,Argentina,1982,All,Age65_69,[65-69],17460.00000000,91.51423031,,1839.83140150,
CSA,Central and South America,ARG,Argentina,1983,All,Age60_64,[60-64],18108.00000000,89.31636579,,1545.05119450,
CSA,Central and South America,ARG,Argentina,1983,All,Age70_74,[70-74],27489.00000000,90.84269663,,3781.15543330,
CSA,Central and South America,ARG,Argentina,1985,All,Age55_59,[55-59],13626.00000000,87.78507924,,977.47489240,
CSA,Central and South America,ARG,Argentina,1985,All,Age65_69,[65-69],20245.00000000,90.29481290,,2113.25678500,
CSA,Central and South America,ARG,Argentina,1986,All,Age65_69,[65-69],20476.00000000,90.27820643,,2125.38924640,
CSA,Central and South America,ARG,Argentina,1987,All,Age70_74,[70-74],26434.00000000,90.13537014,,3445.96532390,
CSA,Central and South America,ARG,Argentina,1988,All,Age55_59,[55-59],14060.00000000,86.52307692,,996.45641389,
CSA,Central and South America,ARG,Argentina,1989,All,Age65_69,[65-69],22389.00000000,89.58466709,,2130.25689820,
CSA,Central and South America,ARG,Argentina,1991,All,Age55_59,[55-59],13281.00000000,86.74155836,,943.92324094,
CSA,Central and South America,ARG,Argentina,1992,All,Age65_69,[65-69],23474.00000000,88.84263114,,2097.01625870,
CSA,Central and South America,ARG,Argentina,1994,All,Age60_64,[60-64],18151.00000000,88.15016269,,1382.93333330,
CSA,Central and South America,ARG,Argentina,1995,All,Age70_74,[70-74],27907.00000000,87.45534315,,3029.74704160,
CSA,Central and South America,ARG,Argentina,1996,All,Age55_59,[55-59],12663.00000000,85.37045776,,875.42343588,
CSA,Central and South America,ARG,Argentina,1998,All,Age60_64,[60-64],16481.00000000,83.27522611,,1278.64757090,
CSA,Central and South America,ARG,Argentina,1999,All,Age55_59,[55-59],12585.00000000,81.64125851,,840.95662575,
CSA,Central and South America,ARG,Argentina,2000,All,Age55_59,[55-59],12124.00000000,80.81589121,,790.59270325,
CSA,Central and South America,ARG,Argentina,2000,All,Age65_69,[65-69],21497.00000000,83.85146468,,1841.84168750,
CSA,Central and South America,ARG,Argentina,2001,All,Age60_64,[60-64],16157.00000000,82.12361492,,1218.48489170,
CSA,Central and South America,ARG,Argentina,2001,All,Age70_74,[70-74],28115.00000000,82.54066115,,2816.82097480,
CSA,Central and South America,ARG,Argentina,2002,All,Age60_64,[60-64],16685.00000000,82.27723261,,1238.92964200,
CSA,Central and South America,ARG,Argentina,2002,All,Age70_74,[70-74],28354.00000000,82.15217013,,2830.37890780,
CSA,Central and South America,ARG,Argentina,2004,All,Age55_59,[55-59],12867.00000000,80.45394860,,755.63555428,
CSA,Central and South America,ARG,Argentina,2005,All,Age60_64,[60-64],16581.00000000,81.02521501,,1151.03548770,
CSA,Central and South America,ARG,Argentina,2005,All,Age70_74,[70-74],26462.00000000,80.78273346,,2612.01396130,
CSA,Central and South America,ARG,Argentina,2006,All,Age55_59,[55-59],12787.00000000,79.46678267,,720.25640159,
CSA,Central and South America,ARG,Argentina,2007,All,Age60_64,[60-64],17586.00000000,80.55886395,,1159.79457930,
CSA,Central and South America,ARG,Argentina,2007,All,Age70_74,[70-74],26452.00000000,80.02420209,,2608.33895390,
CSA,Central and South America,ARG,Argentina,2006,All,Age65_69,[65-69],20228.00000000,81.57767382,,1675.86564570,
CSA,Central and South America,ARG,Argentina,2006,All,Age70_74,[70-74],25721.00000000,81.16440518,,2539.98443680,
CSA,Central and South America,ARG,Argentina,2012,All,Age55_59,[55-59],13287.00000000,78.87332304,,691.17843661,
CSA,Central and South America,ARG,Argentina,2012,All,Age60_64,[60-64],18126.00000000,80.56000000,,1063.89347680,
CSA,Central and South America,ARG,Argentina,2013,All,Age60_64,[60-64],18538.00000000,79.79167563,,1070.96206920,
CSA,Central and South America,ARG,Argentina,2013,All,Age65_69,[65-69],22817.00000000,79.69333939,,1594.70449360,
CSA,Central and South America,ARG,Argentina,2013,All,Age70_74,[70-74],26013.00000000,79.02123394,,2367.61196390,
CSA,Central and South America,ARG,Argentina,2017,All,Age70_74,[70-74],29328.00000000,79.54650248,,2392.59704630,
CSA,Central and South America,ARG,Argentina,2018,All,Age55_59,[55-59],12603.00000000,79.02062825,,609.36427974,
CSA,Central and South America,ARG,Argentina,2018,All,Age60_64,[60-64],18847.00000000,80.01953042,,1025.57935410,
CSA,Central and South America,ARG,Argentina,2018,All,Age65_69,[65-69],25151.00000000,79.76594463,,1578.41293910,
AS,Asia,ARM,Armenia,1987,All,Age70_74,[70-74],1561.00000000,96.83622829,,3500.00000000,
AS,Asia,ARM,Armenia,1989,All,Age70_74,[70-74],1431.00000000,93.34637965,,3755.90551180,
AS,Asia,ARM,Armenia,1991,All,Age70_74,[70-74],1593.00000000,94.48398577,,3801.90930790,
AS,Asia,ARM,Armenia,1993,All,Age70_74,[70-74],2144.00000000,94.78337754,,4331.31313130,
AS,Asia,ARM,Armenia,1995,All,Age70_74,[70-74],2682.00000000,94.73684211,,3991.07142860,
AS,Asia,ARM,Armenia,1997,All,Age70_74,[70-74],3614.00000000,95.13029745,,3932.53536450,
AS,Asia,ARM,Armenia,1999,All,Age70_74,[70-74],4382.00000000,95.09548611,,3867.60812000,
AS,Asia,ARM,Armenia,2001,All,Age70_74,[70-74],4792.00000000,96.49617398,,3977.78681650,
AS,Asia,ARM,Armenia,2003,All,Age70_74,[70-74],4826.00000000,96.77160618,,4616.94474210,
AS,Asia,ARM,Armenia,2009,All,Age55_59,[55-59],1532.00000000,90.33018868,,1043.51853740,
AS,Asia,ARM,Armenia,2009,All,Age60_64,[60-64],1542.00000000,93.73860182,,1556.27100510,
CSA,Central and South America,ARG,Argentina,2002,All,Age55_59,[55-59],12890.00000000,80.85560156,,798.41283704,
CSA,Central and South America,ARG,Argentina,2009,All,Age65_69,[65-69],20767.00000000,80.17527604,,1619.38047600,
